index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
475449,1068,4,10,293,1,1,0,0,4259.025
77094,264,3,8,837,1,0,0,0,5406.2476
596587,427,2,5,829,1,1,0,1,9222.835
424708,663,1,2,803,1,1,0,0,8976.897
133400,452,2,6,438,1,0,0,0,4466.1978
372317,78,4,1,502,1,1,0,0,3997.4302
469875,487,5,11,640,1,0,0,0,6087.0024
489986,960,3,5,614,1,1,0,0,6026.1064
76537,209,4,11,582,1,0,0,0,5339.763
228691,506,5,6,794,1,0,0,0,6787.367
500104,789,4,5,522,1,1,0,0,3666.6255
351509,257,2,4,916,1,0,0,1,6741.7344
403418,367,1,10,520,1,0,0,0,4983.551
141754,264,2,7,813,1,1,0,1,7398.8843
708723,464,3,4,1234,1,1,0,0,9151.629
606514,459,5,6,1228,1,1,0,0,10321.005
573456,841,3,12,411,1,0,0,0,3274.6018
412036,675,4,11,675,1,1,0,0,7937.694
454167,150,2,5,824,1,1,0,0,9247.903
536326,808,5,6,585,1,0,0,0,6825.945
195050,4,2,3,1092,1,0,0,0,7072.717
401658,104,7,3,0,0,0,0,0,5.711229
666654,241,1,7,620,1,0,0,0,5471.5054
549369,17,5,3,823,1,0,0,0,6710.068
525044,844,1,12,582,1,1,0,0,6319.996
92889,1112,5,4,700,1,0,0,0,6611.436
417990,639,2,6,418,1,0,0,0,4125.406
560400,968,1,12,1339,1,1,0,0,13530.652
332572,329,6,11,429,1,0,0,0,4021.866
380004,365,2,1,571,1,1,0,0,5673.7603
380320,682,2,10,2045,1,1,0,0,14259.397
485277,1084,5,5,810,1,1,0,0,7562.4434
214984,1107,4,7,590,1,0,0,0,4941.8057
347030,601,3,1,0,0,0,1,1,25.812166
554331,450,5,8,1138,1,1,0,1,9429.426
180182,808,3,8,589,1,1,0,1,7563.345
91585,226,5,5,1038,1,1,0,0,10324.588
337287,224,6,6,432,1,0,0,0,4548.5444
5922,364,2,12,592,1,0,0,0,5248.3955
668590,483,1,5,787,1,1,0,0,8578.505
162038,536,6,11,0,0,0,1,0,-31.724562
570046,346,5,12,857,1,1,0,0,10128.129
125515,1010,3,6,618,1,0,0,0,6047.602
631827,927,5,1,774,1,1,0,0,7074.9404
488238,476,3,4,670,1,1,0,0,6578.15
595013,309,1,4,0,0,0,1,1,-2.8385282
669612,190,5,3,684,1,1,0,0,6919.896
522340,1065,6,4,320,1,0,0,0,2572.8293
145188,429,7,5,0,0,0,0,0,-0.7152202
29075,893,7,3,0,0,0,0,0,-0.032710027
620257,113,6,6,789,1,0,0,0,7290.946
423909,184,6,6,486,1,0,0,0,5153.88
5513,885,4,10,862,1,1,0,1,7136.399
157741,331,6,1,597,1,0,0,0,4568.93
403411,805,5,3,557,1,1,0,0,7085.6626
668630,379,4,6,432,1,0,0,0,3550.5366
679924,454,5,10,0,0,0,1,1,7.2773333
127691,780,6,1,263,1,0,0,0,2147.2617
350679,712,5,5,501,1,0,0,1,5956.366
176758,876,7,7,0,0,0,0,0,3.4148686
468908,675,3,12,0,0,0,1,1,8.823481
491932,1112,2,3,777,1,1,0,0,8400.505
528951,645,1,5,1573,1,1,0,0,13934.928
708502,271,5,5,788,1,0,0,1,7263.624
225772,664,3,4,537,1,0,0,0,4633.8247
646442,680,1,8,823,1,0,0,0,7502.6187
65737,534,4,3,503,1,1,0,0,5445.5605
495271,3,5,5,965,1,0,0,0,7632.6743
678378,877,1,12,1155,1,0,0,1,12113.465
540127,674,4,9,898,1,0,0,0,6505.3926
655764,396,4,9,1204,1,0,0,0,9587.285
668040,931,6,4,251,1,0,0,0,2121.692
5574,578,3,9,909,1,1,0,0,7840.4956
540911,409,5,7,467,1,0,0,0,4908.6016
234996,206,6,5,498,1,0,0,0,5216.82
144721,108,6,12,1180,1,0,0,0,10395.536
454454,760,7,7,0,0,0,0,0,1.85706
42681,922,5,6,750,1,1,0,0,7244.5835
685198,1080,3,12,920,1,1,0,0,10470.402
245786,845,7,1,0,0,0,0,0,1.9444436
489190,1014,3,11,1417,1,1,0,0,13283.153
452872,554,6,3,345,1,0,0,0,3180.7136
438242,971,5,9,882,1,0,0,0,6565.4023
173708,736,3,7,550,1,1,0,0,6015.3
500897,1113,3,3,617,1,0,0,0,5390.8154
252009,345,6,1,313,1,0,0,0,2823.8481
489277,358,1,1,974,1,0,0,0,7610.1533
217799,27,6,8,909,1,0,0,0,7136.983
570087,210,3,2,266,1,0,0,0,2216.2534
277343,1087,6,9,530,1,0,0,0,5170.3706
246393,344,1,5,1258,1,0,0,1,8471.871
333826,116,1,2,764,1,0,0,0,6593.2036
273126,385,4,5,0,0,0,1,0,7.09763
633257,139,2,7,402,1,0,0,0,4839.843
536436,837,3,3,274,1,1,0,0,2468.762
392807,151,6,3,642,1,0,0,0,6413.0107
9658,325,5,6,727,1,1,0,0,6506.756
672437,1096,7,2,0,0,0,0,0,0.68302125
495729,255,5,7,595,1,1,0,0,6215.628
463735,916,6,7,581,1,0,0,0,5527.7266
639793,784,4,1,797,1,1,0,0,7499.2417
480953,632,5,2,807,1,0,0,0,6751.4365
410159,391,1,2,950,1,1,0,0,10008.224
615202,398,2,2,615,1,1,0,0,6207.905
293906,929,1,5,904,1,1,0,0,9577.619
392923,294,1,2,946,1,0,0,0,6291.5684
196232,319,1,7,783,1,0,0,0,7050.5015
596255,75,6,3,621,1,0,0,0,5896.191
549235,178,5,6,943,1,0,0,0,8125.623
230156,779,4,3,807,1,1,0,0,7175.083
597117,737,2,11,1077,1,1,0,0,8603.337
685371,305,5,2,502,1,1,0,0,5017.5137
646858,454,6,1,257,1,0,0,0,2202.8264
251679,218,5,11,693,1,1,0,0,5964.883
67256,820,3,6,1138,1,1,0,0,12703.822
241647,898,1,7,1057,1,1,0,0,12438.252
84242,125,4,7,1877,1,1,0,0,14354.594
264455,829,4,10,808,1,1,0,0,6665.9175
700950,451,6,6,482,1,0,0,0,5312.1367
466720,78,2,1,519,1,1,0,0,4851.897
220602,301,7,3,0,0,0,0,0,-1.9145206
437208,781,2,2,670,1,0,0,0,4804.0845
88172,255,3,7,698,1,1,0,1,7284.1255
441975,450,7,11,0,0,0,0,0,7.1839886
66246,132,3,1,603,1,1,0,0,6263.38
400714,704,2,4,1343,1,1,0,0,13293.661
629670,956,4,11,512,1,0,0,0,3915.4534
354403,1105,1,10,425,1,0,0,1,3814.1802
229713,395,5,5,583,1,1,0,0,5336.564
392982,224,2,2,342,1,0,0,0,3939.155
16858,291,6,3,456,1,0,0,0,4185.1064
201905,86,3,6,673,1,1,0,0,5497.223
53626,963,4,5,1106,1,0,0,0,8736.077
475129,246,2,2,1058,1,1,0,0,8644.0
504712,846,4,9,786,1,1,0,0,7128.3784
600087,476,3,9,560,1,0,0,0,4834.1055
230229,773,1,6,921,1,1,0,0,9002.875
675976,1108,2,12,1101,1,1,0,0,10969.372
137686,147,1,6,1199,1,1,0,0,11471.662
582562,929,1,8,1015,1,0,0,0,5887.111
323476,619,5,5,483,1,1,0,0,4891.7046
136418,719,7,7,0,0,0,0,0,2.9205558
111652,131,5,11,614,1,1,0,0,6230.6016
678755,502,6,5,1380,1,0,0,0,9367.473
67477,1006,1,7,766,1,0,0,0,5793.3975
564828,120,2,8,558,1,0,0,0,5025.261
570369,240,7,9,0,0,0,0,0,-1.9296988
123695,874,2,12,477,1,0,0,0,4587.758
230390,190,1,9,695,1,0,0,0,5580.801
394879,790,7,3,0,0,0,0,0,-3.8680277
359641,1059,4,6,1106,1,1,0,0,8713.429
413992,509,6,6,367,1,0,0,0,3929.8787
281975,1057,3,9,592,1,1,0,0,6011.057
197809,990,3,1,528,1,1,0,0,5780.151
383747,130,1,8,677,1,1,0,1,7653.864
337889,571,6,2,782,1,0,0,0,10311.465
654060,675,2,2,521,1,1,0,0,5852.6304
604564,424,6,5,811,1,0,0,0,7340.5684
174211,722,6,1,1081,1,0,0,0,9725.666
197231,891,4,7,936,1,0,0,1,6778.3965
514692,244,3,9,566,1,1,0,0,5548.0522
15349,338,7,8,0,0,0,0,1,12.079229
206461,532,1,11,1311,1,0,0,0,10870.268
10577,762,1,8,431,1,1,0,1,4581.814
497421,523,2,8,1627,1,1,0,1,13796.72
415599,947,5,6,1197,1,1,0,1,10483.729
51571,584,2,8,325,1,0,0,1,3527.2605
609730,456,4,12,1239,1,1,0,0,9672.169
296632,905,1,4,1936,1,1,0,0,15813.044
423520,186,6,2,399,1,0,0,0,4138.7544
290548,798,4,6,984,1,1,1,0,9487.471
419665,276,3,3,431,1,0,0,0,4495.8174
420538,856,3,1,1001,1,0,0,1,7901.5635
217544,538,2,1,542,1,0,0,0,4160.5728
132638,904,7,2,0,0,0,0,0,25.523304
161231,1093,5,8,921,1,1,0,1,8793.835
60960,211,7,2,0,0,0,0,0,21.942503
669836,1073,1,1,868,1,1,0,0,8276.954
468622,1092,7,3,0,0,0,0,0,1.1237453
305160,641,4,7,439,1,0,0,1,3592.8052
2335,835,3,2,693,1,1,0,0,6485.522
3194,87,7,12,0,0,0,0,0,0.022695389
412316,979,5,7,642,1,1,0,0,6927.9756
98287,295,1,5,786,1,1,0,0,8079.033
695502,1103,2,6,459,1,1,0,0,6033.834
630407,155,4,8,571,1,1,0,1,6677.0674
571087,744,3,5,820,1,1,0,0,7956.0156
432742,93,4,7,634,1,1,0,1,6873.964
71057,753,3,4,756,1,1,0,0,8269.362
256949,904,7,9,0,0,0,0,0,25.02787
497297,980,1,11,801,1,1,0,0,11322.759
362059,1081,2,5,786,1,1,0,0,9876.636
114603,581,2,6,521,1,0,0,0,4485.9824
537324,23,7,1,0,0,0,0,0,1.1348938
302542,1095,5,10,676,1,1,0,0,5351.19
477958,844,3,6,664,1,1,0,0,6163.1133
372155,343,1,5,572,1,0,0,0,5269.2744
497614,714,2,12,364,1,1,0,0,5471.811
115863,397,1,7,1027,1,1,0,0,11313.377
536522,967,2,8,1075,1,1,0,1,9590.92
60343,188,5,1,370,1,0,0,1,3798.9856
150664,302,1,6,276,1,0,0,0,2977.571
7299,281,6,8,683,1,0,0,0,6201.5605
114384,684,6,8,731,1,0,0,0,7621.7104
693342,690,1,3,1007,1,1,0,1,11378.8
547500,357,4,4,946,1,1,0,0,8932.06
24623,1071,3,5,748,1,1,0,0,7304.0117
664784,961,5,10,0,0,1,1,0,-14.598169
337487,155,4,6,0,0,1,1,1,6.4500384
670167,730,5,5,1429,1,1,0,0,13553.83
224544,172,2,2,881,1,1,0,0,7602.447
108066,310,2,9,780,1,1,0,0,9646.111
694229,913,6,4,1103,1,0,0,0,8546.64
234270,544,3,1,2176,1,1,0,0,17211.406
172277,1000,2,3,893,1,1,0,0,10644.963
562833,16,1,4,1070,1,1,0,0,9969.6045
467388,1026,1,2,1630,1,1,0,0,15269.819
481994,568,7,4,0,0,0,0,1,-27.338524
74511,897,2,3,281,1,0,0,0,2504.4368
180279,515,5,9,887,1,1,0,0,8565.811
563513,600,1,9,726,1,1,0,0,7677.827
673266,413,5,4,936,1,0,0,0,7677.748
361359,233,5,4,1064,1,1,0,0,9904.258
570560,594,2,7,489,1,1,0,0,5315.5435
429539,239,2,12,603,1,1,0,0,6996.926
549400,390,6,6,886,1,0,0,0,8018.137
150021,100,3,8,853,1,1,0,1,8395.3125
696001,360,5,10,886,1,1,0,1,7983.084
441003,1084,4,12,827,1,0,0,0,6837.4316
704418,525,4,12,1058,1,1,0,0,12739.817
230374,1042,2,9,586,1,1,0,0,4512.04
538264,734,5,5,850,1,1,0,0,8100.8447
287032,686,5,4,695,1,0,0,1,6291.1455
347925,474,5,10,810,1,1,0,1,7390.04
565729,1089,4,4,1343,1,1,0,0,14374.044
622490,448,6,6,490,1,0,0,0,5482.2534
87673,349,6,1,807,1,0,0,0,8520.836
678101,943,7,7,0,0,0,0,0,18.96222
523800,358,6,3,1247,1,0,0,0,11449.934
148824,820,5,10,1186,1,1,0,0,12333.034
214350,560,5,8,1511,1,0,0,1,11568.636
24194,1062,5,7,514,1,0,0,1,4480.0347
622560,849,1,9,1038,1,1,0,0,10100.414
412622,1095,5,12,887,1,1,0,0,8195.73
393964,694,3,7,621,1,0,0,0,5613.929
499205,205,3,10,823,1,1,0,1,7102.019
197329,573,7,2,0,0,0,0,0,78.005615
343824,804,5,1,416,1,0,0,0,4188.8984
609826,856,3,1,952,1,1,0,0,8139.4043
339822,252,3,1,709,1,0,0,0,7446.934
74602,457,3,5,410,1,1,0,0,4612.2095
449064,665,6,3,753,1,0,0,0,6930.9795
102407,422,3,3,494,1,1,0,0,4565.5137
259790,57,1,2,844,1,0,0,0,7391.526
18737,125,2,7,1818,1,1,0,1,14546.627
136994,947,4,9,997,1,1,0,1,7856.8286
225299,279,7,9,0,0,0,0,0,7.3080425
230115,156,3,2,702,1,1,0,1,7487.243
395685,869,7,6,0,0,0,0,0,28.628296
587529,234,3,12,1147,1,1,0,0,11903.8545
184611,123,1,3,1314,1,1,0,0,12819.466
31771,640,5,3,950,1,1,0,0,11245.069
640775,110,1,1,581,1,0,0,0,4821.9155
507006,733,1,10,3555,1,1,0,1,15767.914
134574,808,2,5,606,1,0,0,0,6766.579
221934,914,1,9,1406,1,1,0,0,13044.213
297296,393,3,1,474,1,0,0,1,4278.7725
382099,902,7,1,0,0,0,0,0,24.907482
552080,441,4,2,533,1,0,0,0,4480.314
140685,391,7,9,0,0,0,0,0,1.1393782
419236,798,5,1,984,1,1,0,0,9645.194
672815,798,6,8,343,1,0,0,0,3122.7056
136295,637,2,3,648,1,1,0,1,7856.0996
625267,621,2,10,745,1,0,0,1,5416.495
703298,44,1,2,835,1,1,0,1,8994.788
595487,1008,1,1,888,1,1,0,0,8321.651
515101,868,2,11,614,1,1,0,0,8122.781
702585,695,1,5,432,1,0,0,0,4576.994
598063,107,4,6,796,1,0,0,1,7985.764
619523,916,7,5,0,0,0,0,0,-5.1718473
306390,554,6,3,440,1,0,0,0,4096.1504
435450,319,7,4,0,0,0,0,0,6.056375
150532,448,5,7,661,1,0,0,1,6113.9233
403221,886,4,10,650,1,1,0,0,6365.459
703213,86,7,7,0,0,0,0,0,0.8765451
243491,955,1,1,500,1,1,0,0,5511.5615
522874,480,4,8,553,1,0,0,0,4409.6743
455877,522,7,9,0,0,0,0,0,8.413231
652038,498,1,2,888,1,0,0,0,6397.156
559612,989,6,7,401,1,0,0,0,3479.719
502957,170,4,1,459,1,1,0,0,4533.3564
207079,864,7,8,0,0,0,0,0,-10.340934
701479,506,3,3,1082,1,1,0,0,9860.15
378895,512,7,2,1385,1,0,0,0,7752.275
39102,901,4,1,707,1,0,0,1,8344.452
189980,624,6,12,510,1,0,0,0,4933.7305
55627,136,1,4,539,1,1,0,0,7641.7
440244,854,6,11,914,1,0,0,0,7618.0864
393373,806,1,1,0,0,1,1,0,5.539707
168711,1085,2,3,704,1,0,0,0,5609.787
426376,1068,4,4,434,1,1,0,0,5075.604
550128,770,4,3,819,1,1,0,0,7387.797
428101,884,5,10,733,1,1,0,0,7317.997
111192,95,5,9,1005,1,1,0,0,8994.37
682264,480,3,3,619,1,0,0,0,4924.075
635668,448,3,4,653,1,0,0,1,6214.819
443107,750,2,2,283,1,0,0,0,3119.9504
700963,444,4,8,1350,1,1,0,1,10383.641
676824,653,5,9,594,1,1,0,0,6283.0947
626155,284,1,8,376,1,0,0,1,3937.9717
4710,439,4,1,914,1,1,0,0,7488.727
338712,800,3,7,567,1,1,0,0,6566.092
623230,799,4,11,805,1,0,0,0,7791.729
351337,280,3,4,446,1,0,0,1,4565.5913
289360,617,5,2,578,1,1,0,1,6602.8906
67026,634,2,12,717,1,0,0,0,7004.226
574873,746,6,10,427,1,0,0,0,4101.579
380873,233,3,2,972,1,0,0,0,8175.568
266763,1,4,4,722,1,1,0,1,7288.888
547057,189,4,7,801,1,0,0,0,7774.831
412019,465,1,10,648,1,1,0,1,7018.0073
385076,74,2,6,1025,1,1,0,0,9023.779
356595,1072,1,5,675,1,0,0,0,5990.162
438458,928,2,1,503,1,0,0,0,4890.523
197609,59,1,10,788,1,1,0,1,8821.946
15762,545,5,12,1225,1,1,0,0,13199.581
39782,697,3,7,948,1,1,0,1,9545.47
94951,135,3,5,500,1,1,0,0,5404.79
580011,57,4,11,948,1,0,0,0,9510.4375
348407,695,1,1,445,1,0,0,0,4090.495
565276,236,2,6,1050,1,1,0,0,10243.578
410520,1049,5,8,731,1,1,0,1,6899.0054
246893,291,6,11,560,1,0,0,0,5573.4526
488464,569,3,5,714,1,1,0,0,5321.358
467354,288,3,11,333,1,0,0,0,3561.8289
391296,9,7,6,0,0,0,0,0,1.2825398
255552,183,5,6,706,1,1,0,0,6942.736
128134,947,1,4,1241,1,1,0,0,9709.205
509447,803,5,4,556,1,1,0,0,7114.7188
3170,748,4,5,0,0,0,1,0,3.43715
394679,534,3,4,472,1,1,0,0,5084.239
682427,1067,3,11,469,1,1,0,0,5457.605
222060,32,6,2,289,1,0,0,0,2400.7593
246137,370,7,10,0,0,0,0,0,8.147389
512513,985,1,8,720,1,0,0,1,5638.5938
244585,306,6,2,331,1,0,0,0,3208.3267
615326,542,5,5,567,1,1,0,0,6565.4624
426811,518,2,6,408,1,0,0,0,4134.0103
151417,346,3,5,686,1,1,0,0,7897.104
271324,622,7,8,0,0,0,0,0,-9.110638
573860,298,6,3,1001,1,0,0,0,8155.529
81535,119,4,6,576,1,0,0,0,5404.5938
688138,43,7,12,0,0,0,0,0,1.9617351
559815,445,4,3,1242,1,0,0,0,8298.169
134732,507,6,11,813,1,0,0,0,7890.9966
322997,233,5,9,1025,1,1,0,0,9793.141
42822,350,5,4,500,1,0,0,0,5662.017
626188,256,6,1,1428,1,0,0,0,10329.842
266689,852,6,9,433,1,0,0,0,4312.3706
43158,436,7,11,0,0,0,0,0,-1.132816
82019,827,4,2,1021,1,1,0,0,9206.631
616029,522,4,9,727,1,1,0,0,7338.5195
707644,1054,7,11,0,0,0,0,0,2.3483188
39859,430,3,1,555,1,0,0,0,4985.1523
602329,687,7,5,0,0,0,0,0,-2.1993315
631180,634,3,11,704,1,1,0,0,7479.9346
140558,750,3,8,281,1,0,0,1,3160.7932
170717,1074,7,9,0,0,0,0,0,-0.25184566
531717,171,2,3,973,1,1,0,0,9788.205
227681,913,2,8,1593,1,1,0,1,13823.875
174572,685,4,1,504,1,0,0,1,5018.743
300906,236,4,6,733,1,0,0,0,6823.2495
155010,399,7,1,0,0,0,0,0,1.7365693
648999,905,2,12,2005,1,1,0,0,15881.183
690054,192,7,6,0,0,0,0,0,5.9957027
27358,100,1,2,622,1,0,0,0,5686.69
144608,319,1,6,1033,1,1,0,0,11616.156
469181,491,7,10,0,0,0,0,0,36.78152
446737,290,3,3,636,1,0,0,0,5389.167
308867,642,6,7,437,1,0,0,0,3540.26
51258,240,6,1,387,1,0,0,0,3845.2754
359677,731,3,1,829,1,0,0,0,6797.1636
129846,557,1,5,534,1,0,0,0,4639.6313
1149,770,7,3,0,0,0,0,0,-2.955812
633111,62,6,1,374,1,0,0,0,3470.6343
292366,940,1,12,1229,1,1,0,0,13488.563
409043,736,3,6,390,1,0,0,1,3966.3108
256980,972,5,7,533,1,1,0,0,4767.979
268334,501,6,11,641,1,0,0,0,6694.4854
2160,56,7,2,0,0,0,0,0,8.285363
5758,73,3,3,496,1,0,0,0,4220.2856
289577,1091,7,7,0,0,0,0,0,1.0407399
477292,806,3,2,423,1,0,0,1,4840.2944
170671,963,2,12,1579,1,1,0,0,17977.059
609259,521,5,1,452,1,0,0,1,4594.481
151625,603,5,3,884,1,0,0,0,6643.857
651202,85,4,2,876,1,1,0,0,6638.997
231073,262,1,1,3142,1,1,0,0,20808.576
678209,68,2,5,1148,1,0,0,0,7699.9004
663941,914,7,5,0,0,0,0,0,-5.1718473
606620,640,3,5,0,0,1,1,0,5.2789073
128479,13,2,3,267,1,0,0,0,2948.977
150801,934,5,5,811,1,0,0,0,6892.1836
622129,290,2,6,708,1,0,0,0,5761.9165
339259,1063,6,3,457,1,0,0,0,3632.2148
94161,210,1,9,273,1,0,0,0,2399.1924
40355,721,7,5,0,0,0,0,0,2.5255601
287798,346,6,3,424,1,0,0,0,4655.224
52344,351,7,6,0,0,0,0,0,15.977447
205218,168,4,1,754,1,1,0,0,7573.184
647262,875,7,4,0,0,0,0,0,2.438353
53839,950,1,7,736,1,1,0,0,8781.408
108629,538,3,7,523,1,1,0,1,4568.6914
18964,1021,7,11,0,0,0,0,0,1.1898259
83254,715,2,11,802,1,1,0,0,8473.618
32589,672,3,7,1381,1,1,0,0,9907.982
147880,609,6,2,266,1,0,0,0,2548.7136
58339,877,1,3,953,1,1,0,0,9583.145
475551,781,2,11,827,1,0,0,0,6159.457
372801,563,4,4,759,1,1,0,0,6227.848
504283,725,3,3,534,1,1,0,0,5472.7266
191950,1036,4,7,490,1,1,0,1,5586.2637
152965,147,7,4,0,0,0,0,0,7.698808
356467,900,1,9,488,1,0,0,0,4431.559
259565,818,3,2,564,1,0,0,0,5460.752
195615,1047,6,7,319,1,0,0,0,2955.0183
596927,801,1,3,558,1,1,0,0,6916.8164
660531,780,7,11,0,0,0,0,0,0.02718269
410887,780,6,1,305,1,0,0,0,2320.9792
367136,25,5,8,1148,1,0,0,1,8190.9233
654830,420,7,9,0,0,0,0,0,1.018295
586112,483,3,10,696,1,1,0,0,6894.0312
395707,180,1,6,1029,1,1,0,0,9862.06
613842,33,4,8,801,1,1,0,1,9022.665
433782,437,1,3,802,1,1,0,0,8440.615
62318,287,2,9,651,1,0,0,1,6037.902
141939,943,3,2,509,1,0,0,0,4913.199
23542,418,3,1,571,1,1,0,0,5859.161
165113,887,4,10,531,1,0,0,1,4799.298
476320,234,1,9,894,1,0,0,0,7209.4453
624831,972,1,9,348,1,0,0,0,2549.2292
225770,828,1,5,511,1,0,0,0,4859.588
579330,267,3,5,1022,1,1,0,0,8656.252
42494,205,4,12,711,1,0,0,0,6477.198
90464,811,1,5,646,1,0,0,0,4963.5923
566092,535,7,7,0,0,0,0,0,1.5495962
431680,200,3,8,1068,1,1,0,0,8611.205
688583,72,5,6,582,1,1,0,0,5889.4497
247307,781,1,2,512,1,0,0,1,4392.9214
255502,404,7,7,0,0,0,0,0,2.4493148
386497,347,1,1,349,1,0,0,0,3841.3848
249368,664,2,5,457,1,0,0,0,3716.1882
266057,417,2,12,520,1,0,0,1,5237.4077
438079,880,1,8,730,1,0,0,1,6135.3237
282233,278,6,6,597,1,0,0,0,5620.0737
29852,935,1,6,734,1,1,0,0,8348.342
555568,810,6,3,484,1,0,0,0,5118.1167
22039,194,3,12,609,1,1,0,0,7002.317
141704,258,2,1,437,1,1,0,0,5439.8564
522016,173,5,6,1105,1,1,0,0,9601.57
636125,885,5,4,675,1,1,0,0,6699.7173
427338,150,5,5,930,1,0,0,1,9002.943
340524,223,7,12,0,0,0,0,0,-3.8700888
229292,61,2,9,603,1,1,0,0,5898.27
51891,608,7,7,0,0,0,0,0,-2.0837498
465430,229,2,1,756,1,1,0,1,8068.247
451940,211,2,4,1566,1,0,0,1,13613.856
640942,289,3,12,321,1,0,0,1,3370.322
108557,389,1,4,0,0,0,1,0,-6.6208487
94073,40,4,6,0,0,1,1,0,11.908709
686098,268,5,7,642,1,1,0,0,6035.5913
665651,631,7,9,0,0,0,0,0,-1.7759612
224698,500,7,12,0,0,0,0,0,2.132122
548526,120,1,8,555,1,0,0,1,4933.877
223339,819,6,3,425,1,0,0,0,4556.9316
579391,1085,5,7,746,1,0,0,0,5838.8813
457888,629,4,4,654,1,1,0,0,6527.609
669623,68,2,1,1523,1,1,0,0,14367.636
223824,731,7,10,0,0,0,0,0,3.9788594
654894,898,2,7,928,1,1,0,1,9060.868
646889,644,4,6,892,1,0,0,1,6723.6245
586466,986,2,2,965,1,1,0,0,8081.952
508931,449,1,8,1595,1,0,0,0,10349.078
212543,78,7,6,0,0,0,0,0,-2.2334201
282508,124,5,3,0,0,1,1,1,-26.173454
281300,1021,7,3,0,0,0,0,0,1.7700071
87997,681,7,3,0,0,0,0,0,-14.301731
62064,600,1,5,726,1,1,0,0,7941.311
126567,15,7,12,0,0,0,0,0,1.0861778
621388,864,6,4,352,1,0,0,0,2701.0437
357273,839,7,1,0,0,0,0,0,-13.924093
403855,731,5,2,850,1,0,0,0,7437.688
10687,249,3,3,481,1,1,0,0,5108.69
372941,10,7,6,0,0,0,0,0,3.3392482
92055,570,3,6,569,1,0,0,0,4130.824
237033,653,5,12,0,0,0,1,1,1.6789849
595528,542,7,4,0,0,0,0,0,11.207056
328197,514,3,2,650,1,1,0,0,6633.3804
529433,411,7,8,0,0,0,0,1,7.327684
548938,62,7,5,0,0,0,0,0,2.5851352
50568,309,5,11,550,1,0,0,0,5841.6055
355134,959,1,11,877,1,0,0,0,7581.76
188815,616,3,12,1024,1,1,0,0,11080.878
258297,256,3,4,1263,1,1,0,0,10339.423
672499,363,1,3,986,1,0,0,0,7263.1714
703324,130,2,4,683,1,1,0,0,7106.3057
426893,216,6,2,832,1,0,0,0,6815.366
674649,846,7,10,0,0,0,0,0,1.7141955
196237,819,6,5,422,1,0,0,0,4718.142
443948,43,2,4,725,1,1,0,0,7302.5723
474857,655,4,8,449,1,0,0,1,4003.33
509848,260,3,7,926,1,1,0,1,8638.827
245862,14,1,2,650,1,0,0,0,4933.654
588738,833,6,5,673,1,0,0,0,6617.3794
672329,281,7,2,0,0,0,0,0,8.565494
566311,616,3,4,739,1,0,0,1,6574.4106
490521,230,5,3,997,1,1,0,0,8356.42
581868,554,4,4,601,1,1,0,0,5476.6704
37268,95,1,2,1161,1,1,0,1,11591.937
22624,218,6,3,305,1,0,0,0,2138.5854
26960,182,3,12,455,1,1,0,0,5969.66
329830,313,4,5,0,0,1,1,1,-7.94214
608626,219,7,1,0,0,0,0,0,-4.564787
355991,452,2,4,389,1,0,0,0,3990.9292
596388,469,7,3,0,0,0,0,0,6.6792207
113674,876,4,6,1186,1,1,0,0,10228.339
280998,386,1,12,995,1,0,0,1,10452.7295
206336,976,4,10,0,0,0,1,0,5.5678945
250696,865,7,6,0,0,0,0,0,-9.7072
110876,1049,6,5,497,1,0,0,0,3855.5334
477340,411,2,10,602,1,0,0,0,5418.636
52197,860,4,7,559,1,0,0,1,3980.5393
152979,594,7,2,0,0,0,0,0,2.2946873
429220,479,7,5,0,0,0,0,0,-0.07086744
319592,221,7,10,0,0,0,0,0,-5.258152
361638,152,1,4,853,1,1,0,0,9871.525
379656,977,2,4,633,1,1,0,1,6961.41
686530,1115,1,6,623,1,1,0,0,7716.8975
490247,152,4,12,543,1,0,0,0,4985.48
311079,282,4,4,667,1,0,0,0,5253.336
585815,580,1,5,1696,1,1,0,0,12026.491
246339,793,5,2,417,1,0,0,0,3915.148
7338,902,7,3,0,0,0,0,0,25.251892
626973,342,1,4,0,0,0,1,1,5.449537
457143,788,1,4,2026,1,1,0,0,22197.697
29072,472,3,9,646,1,0,0,0,4729.641
487390,1104,2,2,275,1,0,0,0,3272.556
398680,1014,2,12,812,1,0,0,1,6506.1875
664968,107,6,10,1052,1,0,0,0,7864.0674
695390,1039,3,5,1024,1,0,0,0,7889.612
364108,930,1,10,1068,1,0,0,0,6170.534
501842,788,5,10,1809,1,1,0,0,18274.875
275677,1085,5,6,943,1,1,0,0,8535.52
347859,1033,6,1,1019,1,0,0,0,10562.042
583901,238,7,11,0,0,0,0,0,-1.8782772
228962,347,3,1,326,1,0,0,0,3687.0693
247153,632,6,6,994,1,0,0,0,7803.086
690168,272,5,3,643,1,1,0,0,6481.6157
335878,355,4,1,1019,1,0,0,0,7462.6245
163908,112,5,11,763,1,0,0,0,6929.8525
35039,312,7,7,0,0,0,0,1,-7.539271
509099,697,7,8,0,0,0,0,0,0.49037665
320778,180,5,5,917,1,0,0,1,8129.444
